"SCHEMA_NAME","TBL_NAME","COL_NAME","DATA_TYPE","LEN","SCALE","MANDATORY","DEFAULT_VALUE","COL_POSITION","LAST_UPDATE_DATE","LAST_UPDATE_USER"
"VEUCSENT","VCSENT_PROXYID","RM_ID","string","0","0","0","","1","2023-03-08 16:11:28.517","montarat"
"VEUCSENT","VCSENT_PROXYID","PROXY_ID","int","0","0","0","","2","2023-03-08 16:11:28.517","montarat"
