"SCHEMA_NAME","TBL_NAME","COL_NAME","DATA_TYPE","LEN","SCALE","MANDATORY","DEFAULT_VALUE","COL_POSITION","LAST_UPDATE_DATE","LAST_UPDATE_USER"
"DTTBO","FACT_OLS_AWARD_TRANS","AS_OF_DT","date","0","0","0","","1","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","TRAN_DATETIME","timestamp","0","0","0","","2","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","POST_DT","timestamp","0","0","0","","3","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","SETTLEMENT_DT","timestamp","0","0","0","","4","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","REFERENCE_NO","varchar","15","0","0","","5","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","CARD_REF_NUM","varchar","20","0","0","","6","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","CANCELLATION_IND","char","1","0","0","","7","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","TERMINAL_ID","varchar","15","0","0","","8","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","MERCHANT_ID","varchar","15","0","0","","9","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","MERCHANT_NAME","varchar","100","0","0","","10","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","TRANS_SOURCE","varchar","15","0","0","","11","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","POINTS_AWARD","decimal","18","2","0","","12","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","GROSS_TRANSACTION_AMOUNT","decimal","18","2","0","","13","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","NETT_TRANSACTION_AMOUNT","decimal","18","2","0","","14","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","POINTS_AMOUNT","decimal","18","2","0","","15","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","SCHEME_ID","varchar","15","0","0","","16","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","SCHEME_DESC","varchar","100","0","0","","17","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","POOL_ID","varchar","10","0","0","","18","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","START_DT","date","0","0","0","","19","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","END_DT","date","0","0","0","","20","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","RECORD_DELETED_FLAG","smallint","0","0","0","","21","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","CTL_ID","char","3","0","0","","22","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","INS_PROC_NAME","char","35","0","0","","23","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","INS_TXF_BATCH_ID","int","0","0","0","","24","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","UPD_PROC_NAME","char","35","0","0","","25","2023-03-08 10:17:13.757","montarat"
"DTTBO","FACT_OLS_AWARD_TRANS","UPD_TXF_BATCH_ID","int","0","0","0","","26","2023-03-08 10:17:13.757","montarat"
