"INTERFACE_NAME","COL_NAME","EXPRESSION","EXE_DB","INSERT_FLAG","UPDATE_FLAG","KEY_UPD","UD1","UD2","UD3","UD4","UD5","COL_POSITION","LAST_UPDATE_DATE","LAST_UPDATE_USER"
"INT_T_SBG_CUSTGROUP_D","PARTY_ID","TVSBG_CUSTGROUP_D.PARTY_ID","0","1","1","1","1","0","0","0","0","1","2023-03-09 13:36:34.675","Phase2"
"INT_T_SBG_CUSTGROUP_D","GROUP_ID","TVSBG_CUSTGROUP_D.GROUP_ID","0","1","1","1","1","0","0","0","0","2","2023-03-09 13:36:34.675","Phase2"
