"SCHEMA_NAME","TBL_NAME","COL_NAME","DATA_TYPE","LEN","SCALE","MANDATORY","DEFAULT_VALUE","COL_POSITION","LAST_UPDATE_DATE","LAST_UPDATE_USER"
"VSGEDW","INS_PREMIUM1_1_0","EDW_RECORD_NO","BIGINT","10","0","0","","1","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","APP_ID","CHAR","8","0","0","","2","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","CERT_NUM","VARCHAR","50","0","0","","3","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","CERT_YEAR","CHAR","4","0","0","","4","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","INS_ACCT_ID","VARCHAR","26","0","0","","5","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","RUNNING_NUMBER","VARCHAR","25","0","0","","6","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","CUSTOMER_ID","VARCHAR","30","0","0","","7","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","PREMIUM_AMT","DECIMAL","17","2","0","","8","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","PREMIUM_VAT","DECIMAL","17","2","0","","9","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","PAYMENT_DATE","DATE","10","0","0","","10","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","PAYMENT_TYPE","CHAR","10","0","0","","11","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","PAYMENT_CHANNEL_TYPE","VARCHAR","50","0","0","","12","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","PAYMENT_CHANNEL","VARCHAR","50","0","0","","13","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","PAYMENT_DUTY_AMT","DECIMAL","17","2","0","","14","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","PAYMENT_TOTAL_AMT","DECIMAL","17","2","0","","15","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","TRAN_TYPE_CD","CHAR","1","0","0","","16","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","FLAG_SUCC","CHAR","1","0","0","","17","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","START_DT","DATE","10","0","0","","18","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","END_DT","DATE","10","0","0","","19","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","RECORD_DELETED_FLAG","BYTEINT","3","0","0","","20","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","CTL_ID","CHAR","3","0","0","","21","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","INS_PROC_NAME","CHAR","35","0","0","","22","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","INS_TXF_BATCHID","INTEGER","10","0","0","","23","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","UPD_PROC_NAME","CHAR","35","0","0","","24","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","UPD_TXF_BATCHID","INTEGER","10","0","0","","25","2023-02-16 19:40:28.350","Phase3"
"VSGEDW","INS_PREMIUM1_1_0","BK_AGREEMENT_200_001","VARCHAR","100","0","0","","26","2023-02-16 19:40:28.350","Phase3"
